Annotation,Time,Scale,Frame
,48.8254,(3.4658 1.9349 3.2848),11892
,48.8306,(3.4658 1.9349 3.2848),11893
,48.8363,(3.4658 1.9349 3.2848),11894
,48.8419,(3.4658 1.9349 3.2848),11895
,48.8487,(3.4658 1.9349 3.2848),11896
,48.8542,(3.4658 1.9349 3.2848),11897
,48.8602,(3.4658 1.9349 3.2848),11898
,48.8659,(3.4658 1.9349 3.2848),11899
,48.8719,(3.4658 1.9349 3.2848),11900
,48.8778,(3.4658 1.9349 3.2848),11901
,48.8858,(3.4658 1.9349 3.2848),11902
,48.8939,(3.4658 1.9349 3.2848),11903
,48.8996,(3.4658 1.9349 3.2848),11904
,48.9047,(3.4658 1.9349 3.2848),11905
,48.9102,(3.4658 1.9349 3.2848),11906
,48.9157,(3.4658 1.9349 3.2848),11907
,48.9224,(3.4658 1.9349 3.2848),11908
,48.928,(3.4658 1.9349 3.2848),11909
,48.9333,(3.4658 1.9349 3.2848),11910
,48.9388,(3.4658 1.9349 3.2848),11911
,48.9491,(3.4658 1.9349 3.2848),11912
,48.9566,(3.4658 1.9349 3.2848),11913
,48.9627,(3.4658 1.9349 3.2848),11914
,48.968,(3.4658 1.9349 3.2848),11915
,48.9735,(3.4658 1.9349 3.2848),11916
,48.9792,(3.4658 1.9349 3.2848),11917
,48.985,(3.4658 1.9349 3.2848),11918
,48.9925,(3.4658 1.9349 3.2848),11919
,48.9983,(3.4658 1.9349 3.2848),11920
,49.0041,(3.4658 1.9349 3.2848),11921
,49.0103,(3.4658 1.9349 3.2848),11922
,49.0164,(3.4658 1.9349 3.2848),11923
,49.0221,(3.4658 1.9349 3.2848),11924
,49.0279,(3.4658 1.9349 3.2848),11925
,49.0335,(3.4658 1.9349 3.2848),11926
,49.0385,(3.4658 1.9349 3.2848),11927
,49.0438,(3.4658 1.9349 3.2848),11928
,49.049,(3.4658 1.9349 3.2848),11929
,49.0543,(3.4658 1.9349 3.2848),11930
,49.0601,(3.4658 1.9349 3.2848),11931
,49.0665,(3.4658 1.9349 3.2848),11932
,49.072,(3.4658 1.9349 3.2848),11933
,49.0773,(3.4658 1.9349 3.2848),11934
,49.0824,(3.4658 1.9349 3.2848),11935
,49.0876,(3.4658 1.9349 3.2848),11936
,49.0931,(3.4658 1.9349 3.2848),11937
,49.0987,(3.4658 1.9349 3.2848),11938
,49.1045,(3.4658 1.9349 3.2848),11939
,49.1105,(3.4658 1.9349 3.2848),11940
,49.1164,(3.4658 1.9349 3.2848),11941
,49.1217,(3.4658 1.9349 3.2848),11942
,49.1272,(3.4658 1.9349 3.2848),11943
,49.1322,(3.4658 1.9349 3.2848),11944
,49.1372,(3.4658 1.9349 3.2848),11945
,49.1433,(3.4658 1.9349 3.2848),11946
,49.1494,(3.4658 1.9349 3.2848),11947
,49.1545,(3.4658 1.9349 3.2848),11948
,49.1598,(3.4658 1.9349 3.2848),11949
,49.1649,(3.4658 1.9349 3.2848),11950
,49.1708,(3.4658 1.9349 3.2848),11951
,49.1769,(3.4658 1.9349 3.2848),11952
,49.1827,(3.4658 1.9349 3.2848),11953
,49.1881,(3.4658 1.9349 3.2848),11954
,49.1936,(3.4658 1.9349 3.2848),11955
,49.1987,(3.4658 1.9349 3.2848),11956
,49.2048,(3.4658 1.9349 3.2848),11957
,49.211,(3.4658 1.9349 3.2848),11958
,49.2165,(3.4658 1.9349 3.2848),11959
,49.2216,(3.4658 1.9349 3.2848),11960
,49.2274,(3.4658 1.9349 3.2848),11961
,49.2328,(3.4658 1.9349 3.2848),11962
,49.2378,(3.4658 1.9349 3.2848),11963
,49.2435,(3.4658 1.9349 3.2848),11964
,49.2489,(3.4658 1.9349 3.2848),11965
,49.2544,(3.4658 1.9349 3.2848),11966
,49.2598,(3.4658 1.9349 3.2848),11967
,49.2652,(3.4658 1.9349 3.2848),11968
,49.2708,(3.4658 1.9349 3.2848),11969
,49.2766,(3.4658 1.9349 3.2848),11970
,49.2824,(3.4658 1.9349 3.2848),11971
,49.2879,(3.4658 1.9349 3.2848),11972
,49.2938,(3.4658 1.9349 3.2848),11973
,49.2995,(3.4658 1.9349 3.2848),11974
,49.3047,(3.4658 1.9349 3.2848),11975
,49.311,(3.4658 1.9349 3.2848),11976
,49.3174,(3.4658 1.9349 3.2848),11977
,49.3228,(3.4658 1.9349 3.2848),11978
,49.3292,(3.4658 1.9349 3.2848),11979
,49.3346,(3.4658 1.9349 3.2848),11980
,49.3397,(3.4658 1.9349 3.2848),11981
,49.3454,(3.4658 1.9349 3.2848),11982
,49.3507,(3.4658 1.9349 3.2848),11983
,49.3557,(3.4658 1.9349 3.2848),11984
,49.3614,(3.4658 1.9349 3.2848),11985
,49.3672,(3.4658 1.9349 3.2848),11986
,49.3725,(3.4658 1.9349 3.2848),11987
,49.3783,(3.4658 1.9349 3.2848),11988
,49.3835,(3.4658 1.9349 3.2848),11989
,49.389,(3.4658 1.9349 3.2848),11990
,49.3948,(3.4658 1.9349 3.2848),11991
,49.4008,(3.4658 1.9349 3.2848),11992
,49.406,(3.4658 1.9349 3.2848),11993
,49.4125,(3.4658 1.9349 3.2848),11994
,49.4177,(3.4658 1.9349 3.2848),11995
,49.424,(3.4658 1.9349 3.2848),11996
,49.4303,(3.4658 1.9349 3.2848),11997
,49.4358,(3.4658 1.9349 3.2848),11998
,49.4415,(3.4658 1.9349 3.2848),11999
,49.4469,(3.4658 1.9349 3.2848),12000
,49.4523,(3.4658 1.9349 3.2848),12001
,49.4576,(3.4658 1.9349 3.2848),12002
,49.4626,(3.4658 1.9349 3.2848),12003
,49.4686,(3.4658 1.9349 3.2848),12004
,49.475,(3.4658 1.9349 3.2848),12005
,49.4807,(3.4658 1.9349 3.2848),12006
,49.4868,(3.4658 1.9349 3.2848),12007
,49.4929,(3.4658 1.9349 3.2848),12008
,49.5001,(3.4658 1.9349 3.2848),12009
,49.5071,(3.4658 1.9349 3.2848),12010
,49.5128,(3.4658 1.9349 3.2848),12011
,49.5179,(3.4658 1.9349 3.2848),12012
,49.5229,(3.4658 1.9349 3.2848),12013
,49.5293,(3.4658 1.9349 3.2848),12014
,49.5349,(3.4658 1.9349 3.2848),12015
,49.5419,(3.4658 1.9349 3.2848),12016
,49.5539,(3.4658 1.9349 3.2848),12017
,49.5607,(3.4658 1.9349 3.2848),12018
,49.5665,(3.4658 1.9349 3.2848),12019
,49.5718,(3.4658 1.9349 3.2848),12020
,49.5783,(3.4658 1.9349 3.2848),12021
,49.5845,(3.4658 1.9349 3.2848),12022
,49.5897,(3.4658 1.9349 3.2848),12023
,49.5953,(3.4658 1.9349 3.2848),12024
,49.6009,(3.4658 1.9349 3.2848),12025
,49.6066,(3.4658 1.9349 3.2848),12026
,49.6129,(3.4658 1.9349 3.2848),12027
,49.6188,(3.4658 1.9349 3.2848),12028
,49.6245,(3.4658 1.9349 3.2848),12029
,49.6297,(3.4658 1.9349 3.2848),12030
,49.6348,(3.4658 1.9349 3.2848),12031
,49.6401,(3.4658 1.9349 3.2848),12032
,49.6475,(3.4658 1.9349 3.2848),12033
,49.6528,(3.4658 1.9349 3.2848),12034
,49.6585,(3.4658 1.9349 3.2848),12035
,49.6636,(3.4658 1.9349 3.2848),12036
,49.6688,(3.4658 1.9349 3.2848),12037
,49.6741,(3.4658 1.9349 3.2848),12038
,49.6796,(3.4658 1.9349 3.2848),12039
,49.6847,(3.4658 1.9349 3.2848),12040
,49.6902,(3.4658 1.9349 3.2848),12041
,49.6961,(3.4658 1.9349 3.2848),12042
,49.701,(3.4658 1.9349 3.2848),12043
,49.7044,(3.4658 1.9349 3.2848),12044
,49.7079,(3.4658 1.9349 3.2848),12045
,49.7114,(3.4658 1.9349 3.2848),12046
,49.7147,(3.4658 1.9349 3.2848),12047
,49.7181,(3.4658 1.9349 3.2848),12048
,49.7216,(3.4658 1.9349 3.2848),12049
,49.726,(3.4658 1.9349 3.2848),12050
,49.7309,(3.4658 1.9349 3.2848),12051
,49.7346,(3.4658 1.9349 3.2848),12052
,49.7381,(3.4658 1.9349 3.2848),12053
,49.7416,(3.4658 1.9349 3.2848),12054
,49.7468,(3.4658 1.9349 3.2848),12055
,49.7526,(3.4658 1.9349 3.2848),12056
,49.7587,(3.4658 1.9349 3.2848),12057
,49.764,(3.4658 1.9349 3.2848),12058
,49.7698,(3.4658 1.9349 3.2848),12059
,49.7798,(3.4658 1.9349 3.2848),12060
,49.7881,(3.4658 1.9349 3.2848),12061
,49.7938,(3.4658 1.9349 3.2848),12062
,49.7989,(3.4658 1.9349 3.2848),12063
,49.8044,(3.4658 1.9349 3.2848),12064
,49.8099,(3.4658 1.9349 3.2848),12065
,49.8198,(3.4658 1.9349 3.2848),12066
,49.8248,(3.4658 1.9349 3.2848),12067
,49.8305,(3.4658 1.9349 3.2848),12068
,49.8356,(3.4658 1.9349 3.2848),12069
,49.8415,(3.4658 1.9349 3.2848),12070
,49.8479,(3.4658 1.9349 3.2848),12071
,49.8534,(3.4658 1.9349 3.2848),12072
,49.8588,(3.4658 1.9349 3.2848),12073
,49.8649,(3.4658 1.9349 3.2848),12074
,49.871,(3.4658 1.9349 3.2848),12075
,49.8768,(3.4658 1.9349 3.2848),12076
,49.8826,(3.4658 1.9349 3.2848),12077
,49.8883,(3.4658 1.9349 3.2848),12078
,49.8936,(3.4658 1.9349 3.2848),12079
,49.8988,(3.4658 1.9349 3.2848),12080
,49.9045,(3.4658 1.9349 3.2848),12081
,49.9105,(3.4658 1.9349 3.2848),12082
,49.9166,(3.4658 1.9349 3.2848),12083
,49.9218,(3.4658 1.9349 3.2848),12084
,49.9276,(3.4658 1.9349 3.2848),12085
,49.9328,(3.4658 1.9349 3.2848),12086
,49.9381,(3.4658 1.9349 3.2848),12087
,49.9438,(3.4658 1.9349 3.2848),12088
,49.9506,(3.4658 1.9349 3.2848),12089
,49.956,(3.4658 1.9349 3.2848),12090
,49.9615,(3.4658 1.9349 3.2848),12091
,49.9668,(3.4658 1.9349 3.2848),12092
,49.9719,(3.4658 1.9349 3.2848),12093
,49.9785,(3.4658 1.9349 3.2848),12094
,49.9847,(3.4658 1.9349 3.2848),12095
,49.9899,(3.4658 1.9349 3.2848),12096
,49.9954,(3.4658 1.9349 3.2848),12097
,50.0005,(3.4658 1.9349 3.2848),12098
,50.0059,(3.4658 1.9349 3.2848),12099
,50.0113,(3.4658 1.9349 3.2848),12100
,50.0164,(3.4658 1.9349 3.2848),12101
,50.0225,(3.4658 1.9349 3.2848),12102
,50.0273,(3.4658 1.9349 3.2848),12103
,50.0313,(3.4658 1.9349 3.2848),12104
,50.0357,(3.4658 1.9349 3.2848),12105
,50.0414,(3.4658 1.9349 3.2848),12106
,50.0456,(3.4658 1.9349 3.2848),12107
,50.0498,(3.4658 1.9349 3.2848),12108
,50.0539,(3.4658 1.9349 3.2848),12109
,50.0584,(3.4658 1.9349 3.2848),12110
,50.0626,(3.4658 1.9349 3.2848),12111
,50.067,(3.4658 1.9349 3.2848),12112
,50.0707,(3.4658 1.9349 3.2848),12113
,50.0749,(3.4658 1.9349 3.2848),12114
,50.0792,(3.4658 1.9349 3.2848),12115
,50.0833,(3.4658 1.9349 3.2848),12116
,50.0876,(3.4658 1.9349 3.2848),12117
,50.0926,(3.4658 1.9349 3.2848),12118
,50.0972,(3.4658 1.9349 3.2848),12119
,50.1012,(3.4658 1.9349 3.2848),12120
,50.1055,(3.4658 1.9349 3.2848),12121
,50.1112,(3.4658 1.9349 3.2848),12122
,50.1151,(3.4658 1.9349 3.2848),12123
,50.1193,(3.4658 1.9349 3.2848),12124
,50.1232,(3.4658 1.9349 3.2848),12125
,50.1282,(3.4658 1.9349 3.2848),12126
,50.1322,(3.4658 1.9349 3.2848),12127
,50.1361,(3.4658 1.9349 3.2848),12128
,50.14,(3.4658 1.9349 3.2848),12129
,50.1453,(3.4658 1.9349 3.2848),12130
,50.1492,(3.4658 1.9349 3.2848),12131
,50.1532,(3.4658 1.9349 3.2848),12132
,50.1572,(3.4658 1.9349 3.2848),12133
,50.1613,(3.4658 1.9349 3.2848),12134
,50.1656,(3.4658 1.9349 3.2848),12135
,50.17,(3.4658 1.9349 3.2848),12136
,50.1743,(3.4658 1.9349 3.2848),12137
,50.1785,(3.4658 1.9349 3.2848),12138
,50.1826,(3.4658 1.9349 3.2848),12139
,50.1872,(3.4658 1.9349 3.2848),12140
,50.1912,(3.4658 1.9349 3.2848),12141
,50.196,(3.4658 1.9349 3.2848),12142
,50.2008,(3.4658 1.9349 3.2848),12143
,50.2117,(3.4658 1.9349 3.2848),12144
,50.2175,(3.4658 1.9349 3.2848),12145
,50.2223,(3.4658 1.9349 3.2848),12146
,50.2269,(3.4658 1.9349 3.2848),12147
,50.2311,(3.4658 1.9349 3.2848),12148
,50.2351,(3.4658 1.9349 3.2848),12149
,50.2391,(3.4658 1.9349 3.2848),12150
,50.2437,(3.4658 1.9349 3.2848),12151
,50.2479,(3.4658 1.9349 3.2848),12152
,50.2519,(3.4658 1.9349 3.2848),12153
,50.2557,(3.4658 1.9349 3.2848),12154
,50.2603,(3.4658 1.9349 3.2848),12155
,50.2646,(3.4658 1.9349 3.2848),12156
,50.2686,(3.4658 1.9349 3.2848),12157
,50.2727,(3.4658 1.9349 3.2848),12158
,50.2774,(3.4658 1.9349 3.2848),12159
,50.2817,(3.4658 1.9349 3.2848),12160
,50.2856,(3.4658 1.9349 3.2848),12161
,50.2908,(3.4658 1.9349 3.2848),12162
,50.2944,(3.4658 1.9349 3.2848),12163
,50.2979,(3.4658 1.9349 3.2848),12164
,50.3014,(3.4658 1.9349 3.2848),12165
,50.3051,(3.4658 1.9349 3.2848),12166
,50.3094,(3.4658 1.9349 3.2848),12167
,50.3131,(3.4658 1.9349 3.2848),12168
,50.3169,(3.4658 1.9349 3.2848),12169
,50.3207,(3.4658 1.9349 3.2848),12170
,50.3247,(3.4658 1.9349 3.2848),12171
,50.3282,(3.4658 1.9349 3.2848),12172
,50.3316,(3.4658 1.9349 3.2848),12173
,50.3351,(3.4658 1.9349 3.2848),12174
,50.3387,(3.4658 1.9349 3.2848),12175
,50.3423,(3.4658 1.9349 3.2848),12176
,50.3458,(3.4658 1.9349 3.2848),12177
,50.3492,(3.4658 1.9349 3.2848),12178
,50.3527,(3.4658 1.9349 3.2848),12179
,50.3564,(3.4658 1.9349 3.2848),12180
,50.3608,(3.4658 1.9349 3.2848),12181
,50.365,(3.4658 1.9349 3.2848),12182
,50.3693,(3.4658 1.9349 3.2848),12183
,50.373,(3.4658 1.9349 3.2848),12184
,50.3775,(3.4658 1.9349 3.2848),12185
,50.3816,(3.4658 1.9349 3.2848),12186
,50.3867,(3.4658 1.9349 3.2848),12187
,50.3905,(3.4658 1.9349 3.2848),12188
,50.3957,(3.4658 1.9349 3.2848),12189
,50.3996,(3.4658 1.9349 3.2848),12190
,50.4039,(3.4658 1.9349 3.2848),12191
,50.4086,(3.4658 1.9349 3.2848),12192
,50.4127,(3.4658 1.9349 3.2848),12193
,50.4185,(3.4658 1.9349 3.2848),12194
,50.4221,(3.4658 1.9349 3.2848),12195
,50.4272,(3.4658 1.9349 3.2848),12196
,50.4308,(3.4658 1.9349 3.2848),12197
,50.4348,(3.4658 1.9349 3.2848),12198
,50.4387,(3.4658 1.9349 3.2848),12199
,50.4423,(3.4658 1.9349 3.2848),12200
,50.4458,(3.4658 1.9349 3.2848),12201
,50.4497,(3.4658 1.9349 3.2848),12202
,50.4529,(3.4658 1.9349 3.2848),12203
,50.4562,(3.4658 1.9349 3.2848),12204
,50.4597,(3.4658 1.9349 3.2848),12205
,50.4629,(3.4658 1.9349 3.2848),12206
,50.4667,(3.4658 1.9349 3.2848),12207
,50.4702,(3.4658 1.9349 3.2848),12208
,50.474,(3.4658 1.9349 3.2848),12209
,50.478,(3.4658 1.9349 3.2848),12210
,50.4814,(3.4658 1.9349 3.2848),12211
,50.4849,(3.4658 1.9349 3.2848),12212
,50.4882,(3.4658 1.9349 3.2848),12213
,50.4922,(3.4658 1.9349 3.2848),12214
,50.4957,(3.4658 1.9349 3.2848),12215
,50.4992,(3.4658 1.9349 3.2848),12216
,50.5027,(3.4658 1.9349 3.2848),12217
,50.5064,(3.4658 1.9349 3.2848),12218
,50.5099,(3.4658 1.9349 3.2848),12219
,50.5133,(3.4658 1.9349 3.2848),12220
,50.5167,(3.4658 1.9349 3.2848),12221
,50.5207,(3.4658 1.9349 3.2848),12222
,50.5243,(3.4658 1.9349 3.2848),12223
,50.5284,(3.4658 1.9349 3.2848),12224
,50.5322,(3.4658 1.9349 3.2848),12225
,50.5365,(3.4658 1.9349 3.2848),12226
,50.5408,(3.4658 1.9349 3.2848),12227
,50.5456,(3.4658 1.9349 3.2848),12228
,50.5493,(3.4658 1.9349 3.2848),12229
,50.5532,(3.4658 1.9349 3.2848),12230
,50.5565,(3.4658 1.9349 3.2848),12231
,50.5601,(3.4658 1.9349 3.2848),12232
,50.5641,(3.4658 1.9349 3.2848),12233
,50.5679,(3.4658 1.9349 3.2848),12234
,50.5713,(3.4658 1.9349 3.2848),12235
,50.5754,(3.4658 1.9349 3.2848),12236
,50.5791,(3.4658 1.9349 3.2848),12237
,50.5829,(3.4658 1.9349 3.2848),12238
,50.5864,(3.4658 1.9349 3.2848),12239
,50.5897,(3.4658 1.9349 3.2848),12240
,50.5933,(3.4658 1.9349 3.2848),12241
,50.5967,(3.4658 1.9349 3.2848),12242
,50.6,(3.4658 1.9349 3.2848),12243
,50.6035,(3.4658 1.9349 3.2848),12244
,50.6068,(3.4658 1.9349 3.2848),12245
,50.6104,(3.4658 1.9349 3.2848),12246
,50.6141,(3.4658 1.9349 3.2848),12247
,50.6179,(3.4658 1.9349 3.2848),12248
,50.6213,(3.4658 1.9349 3.2848),12249
,50.625,(3.4658 1.9349 3.2848),12250
,50.6283,(3.4658 1.9349 3.2848),12251
,50.6317,(3.4658 1.9349 3.2848),12252
,50.6349,(3.4658 1.9349 3.2848),12253
,50.6382,(3.4658 1.9349 3.2848),12254
,50.6418,(3.4658 1.9349 3.2848),12255
,50.6459,(3.4658 1.9349 3.2848),12256
,50.6507,(3.4658 1.9349 3.2848),12257
,50.6544,(3.4658 1.9349 3.2848),12258
,50.6585,(3.4658 1.9349 3.2848),12259
,50.6618,(3.4658 1.9349 3.2848),12260
,50.6653,(3.4658 1.9349 3.2848),12261
,50.6685,(3.4658 1.9349 3.2848),12262
,50.6719,(3.4658 1.9349 3.2848),12263
,50.6755,(3.4658 1.9349 3.2848),12264
,50.6788,(3.4658 1.9349 3.2848),12265
,50.6821,(3.4658 1.9349 3.2848),12266
,50.6855,(3.4658 1.9349 3.2848),12267
,50.6891,(3.4658 1.9349 3.2848),12268
,50.6931,(3.4658 1.9349 3.2848),12269
,50.6966,(3.4658 1.9349 3.2848),12270
,50.6998,(3.4658 1.9349 3.2848),12271
,50.7031,(3.4658 1.9349 3.2848),12272
,50.7066,(3.4658 1.9349 3.2848),12273
,50.71,(3.4658 1.9349 3.2848),12274
,50.7133,(3.4658 1.9349 3.2848),12275
,50.7165,(3.4658 1.9349 3.2848),12276
,50.7198,(3.4658 1.9349 3.2848),12277
,50.7232,(3.4658 1.9349 3.2848),12278
,50.7278,(3.4658 1.9349 3.2848),12279
,50.7323,(3.4658 1.9349 3.2848),12280
,50.7358,(3.4658 1.9349 3.2848),12281
,50.7391,(3.4658 1.9349 3.2848),12282
,50.7426,(3.4658 1.9349 3.2848),12283
,50.746,(3.4658 1.9349 3.2848),12284
,50.7493,(3.4658 1.9349 3.2848),12285
,50.7526,(3.4658 1.9349 3.2848),12286
,50.756,(3.4658 1.9349 3.2848),12287
,50.7599,(3.4658 1.9349 3.2848),12288
,50.7635,(3.4658 1.9349 3.2848),12289
,50.7672,(3.4658 1.9349 3.2848),12290
,50.7719,(3.4658 1.9349 3.2848),12291
,50.7768,(3.4658 1.9349 3.2848),12292
,50.7802,(3.4658 1.9349 3.2848),12293
,50.7837,(3.4658 1.9349 3.2848),12294
,50.7889,(3.4658 1.9349 3.2848),12295
,50.7924,(3.4658 1.9349 3.2848),12296
,50.796,(3.4658 1.9349 3.2848),12297
,50.7992,(3.4658 1.9349 3.2848),12298
,50.8029,(3.4658 1.9349 3.2848),12299
,50.8066,(3.4658 1.9349 3.2848),12300
,50.8102,(3.4658 1.9349 3.2848),12301
,50.8137,(3.4658 1.9349 3.2848),12302
,50.8171,(3.4658 1.9349 3.2848),12303
,50.8205,(3.4658 1.9349 3.2848),12304
,50.8241,(3.4658 1.9349 3.2848),12305
,50.8279,(3.4658 1.9349 3.2848),12306
,50.8312,(3.4658 1.9349 3.2848),12307
,50.8348,(3.4658 1.9349 3.2848),12308
,50.8383,(3.4658 1.9349 3.2848),12309
,50.8419,(3.4658 1.9349 3.2848),12310
,50.8458,(3.4658 1.9349 3.2848),12311
,50.8493,(3.4658 1.9349 3.2848),12312
,50.8526,(3.4658 1.9349 3.2848),12313
,50.8558,(3.4658 1.9349 3.2848),12314
,50.8592,(3.4658 1.9349 3.2848),12315
,50.8625,(3.4658 1.9349 3.2848),12316
,50.8661,(3.4658 1.9349 3.2848),12317
,50.8697,(3.4658 1.9349 3.2848),12318
,50.8795,(3.4658 1.9349 3.2848),12319
,50.8841,(3.4658 1.9349 3.2848),12320
,50.8889,(3.4658 1.9349 3.2848),12321
,50.8934,(3.4658 1.9349 3.2848),12322
,50.8968,(3.4658 1.9349 3.2848),12323
,50.9001,(3.4658 1.9349 3.2848),12324
,50.9037,(3.4658 1.9349 3.2848),12325
,50.907,(3.4658 1.9349 3.2848),12326
,50.9105,(3.4658 1.9349 3.2848),12327
,50.914,(3.4658 1.9349 3.2848),12328
,50.9175,(3.4658 1.9349 3.2848),12329
,50.9208,(3.4658 1.9349 3.2848),12330
,50.9245,(3.4658 1.9349 3.2848),12331
,50.9282,(3.4658 1.9349 3.2848),12332
,50.9315,(3.4658 1.9349 3.2848),12333
,50.9348,(3.4658 1.9349 3.2848),12334
,50.9381,(3.4658 1.9349 3.2848),12335
,50.9414,(3.4658 1.9349 3.2848),12336
,50.9452,(3.4658 1.9349 3.2848),12337
,50.9491,(3.4658 1.9349 3.2848),12338
,50.9538,(3.4658 1.9349 3.2848),12339
,50.9573,(3.4658 1.9349 3.2848),12340
,50.9609,(3.4658 1.9349 3.2848),12341
,50.9644,(3.4658 1.9349 3.2848),12342
,50.9679,(3.4658 1.9349 3.2848),12343
,50.9712,(3.4658 1.9349 3.2848),12344
,50.9746,(3.4658 1.9349 3.2848),12345
,50.9797,(3.4658 1.9349 3.2848),12346
,50.9832,(3.4658 1.9349 3.2848),12347
,50.9886,(3.4658 1.9349 3.2848),12348
,50.9923,(3.4658 1.9349 3.2848),12349
,50.996,(3.4658 1.9349 3.2848),12350
,50.9993,(3.4658 1.9349 3.2848),12351
,51.0027,(3.4658 1.9349 3.2848),12352
,51.0062,(3.4658 1.9349 3.2848),12353
,51.0098,(3.4658 1.9349 3.2848),12354
,51.0135,(3.4658 1.9349 3.2848),12355
,51.0168,(3.4658 1.9349 3.2848),12356
,51.0201,(3.4658 1.9349 3.2848),12357
,51.0236,(3.4658 1.9349 3.2848),12358
,51.0274,(3.4658 1.9349 3.2848),12359
,51.0309,(3.4658 1.9349 3.2848),12360
,51.0343,(3.4658 1.9349 3.2848),12361
,51.0376,(3.4658 1.9349 3.2848),12362
,51.0411,(3.4658 1.9349 3.2848),12363
,51.0447,(3.4658 1.9349 3.2848),12364
,51.0481,(3.4658 1.9349 3.2848),12365
,51.0514,(3.4658 1.9349 3.2848),12366
,51.0547,(3.4658 1.9349 3.2848),12367
,51.0585,(3.4658 1.9349 3.2848),12368
,51.0621,(3.4658 1.9349 3.2848),12369
,51.0669,(3.4658 1.9349 3.2848),12370
,51.0704,(3.4658 1.9349 3.2848),12371
,51.0739,(3.4658 1.9349 3.2848),12372
,51.0776,(3.4658 1.9349 3.2848),12373
,51.0811,(3.4658 1.9349 3.2848),12374
,51.0847,(3.4658 1.9349 3.2848),12375
,51.0882,(3.4658 1.9349 3.2848),12376
,51.0936,(3.4658 1.9349 3.2848),12377
,51.0972,(3.4658 1.9349 3.2848),12378
,51.101,(3.4658 1.9349 3.2848),12379
,51.1048,(3.4658 1.9349 3.2848),12380
,51.1083,(3.4658 1.9349 3.2848),12381
,51.1119,(3.4658 1.9349 3.2848),12382
,51.1153,(3.4658 1.9349 3.2848),12383
,51.1187,(3.4658 1.9349 3.2848),12384
,51.1221,(3.4658 1.9349 3.2848),12385
,51.1259,(3.4658 1.9349 3.2848),12386
,51.1295,(3.4658 1.9349 3.2848),12387
,51.1329,(3.4658 1.9349 3.2848),12388
,51.1369,(3.4658 1.9349 3.2848),12389
,51.1419,(3.4658 1.9349 3.2848),12390
,51.1455,(3.4658 1.9349 3.2848),12391
,51.1495,(3.4658 1.9349 3.2848),12392
,51.1529,(3.4658 1.9349 3.2848),12393
,51.1563,(3.4658 1.9349 3.2848),12394
,51.1597,(3.4658 1.9349 3.2848),12395
,51.1631,(3.4658 1.9349 3.2848),12396
,51.1666,(3.4658 1.9349 3.2848),12397
,51.1702,(3.4658 1.9349 3.2848),12398
,51.1736,(3.4658 1.9349 3.2848),12399
,51.1774,(3.4658 1.9349 3.2848),12400
,51.1807,(3.4658 1.9349 3.2848),12401
,51.1842,(3.4658 1.9349 3.2848),12402
,51.1875,(3.4658 1.9349 3.2848),12403
,51.1908,(3.4658 1.9349 3.2848),12404
,51.1946,(3.4658 1.9349 3.2848),12405
,51.1979,(3.4658 1.9349 3.2848),12406
,51.2022,(3.4658 1.9349 3.2848),12407
,51.2072,(3.4658 1.9349 3.2848),12408
,51.2121,(3.4658 1.9349 3.2848),12409
,51.2159,(3.4658 1.9349 3.2848),12410
,51.2196,(3.4658 1.9349 3.2848),12411
,51.2231,(3.4658 1.9349 3.2848),12412
,51.2267,(3.4658 1.9349 3.2848),12413
,51.23,(3.4658 1.9349 3.2848),12414
,51.2334,(3.4658 1.9349 3.2848),12415
,51.2366,(3.4658 1.9349 3.2848),12416
,51.2399,(3.4658 1.9349 3.2848),12417
,51.2433,(3.4658 1.9349 3.2848),12418
,51.2469,(3.4658 1.9349 3.2848),12419
,51.2503,(3.4658 1.9349 3.2848),12420
,51.2541,(3.4658 1.9349 3.2848),12421
,51.2574,(3.4658 1.9349 3.2848),12422
,51.2609,(3.4658 1.9349 3.2848),12423
,51.2644,(3.4658 1.9349 3.2848),12424
,51.2677,(3.4658 1.9349 3.2848),12425
,51.271,(3.4658 1.9349 3.2848),12426
,51.2743,(3.4658 1.9349 3.2848),12427
,51.2783,(3.4658 1.9349 3.2848),12428
,51.2818,(3.4658 1.9349 3.2848),12429
,51.2855,(3.4658 1.9349 3.2848),12430
,51.2897,(3.4658 1.9349 3.2848),12431
,51.2937,(3.4658 1.9349 3.2848),12432
,51.2971,(3.4658 1.9349 3.2848),12433
,51.3005,(3.4658 1.9349 3.2848),12434
,51.304,(3.4658 1.9349 3.2848),12435
,51.3073,(3.4658 1.9349 3.2848),12436
,51.3118,(3.4658 1.9349 3.2848),12437
,51.3154,(3.4658 1.9349 3.2848),12438
,51.3202,(3.4658 1.9349 3.2848),12439
,51.3242,(3.4658 1.9349 3.2848),12440
,51.3281,(3.4658 1.9349 3.2848),12441
,51.3315,(3.4658 1.9349 3.2848),12442
,51.3347,(3.4658 1.9349 3.2848),12443
,51.338,(3.4658 1.9349 3.2848),12444
,51.3414,(3.4658 1.9349 3.2848),12445
,51.3451,(3.4658 1.9349 3.2848),12446
,51.3483,(3.4658 1.9349 3.2848),12447
,51.3516,(3.4658 1.9349 3.2848),12448
,51.3548,(3.4658 1.9349 3.2848),12449
,51.3592,(3.4658 1.9349 3.2848),12450
,51.3627,(3.4658 1.9349 3.2848),12451
